label,pixel506,pixel507,pixel508,pixel509,pixel510,pixel511,pixel512,pixel513,pixel514,pixel515,pixel516,pixel517,pixel518,pixel519,pixel520,pixel521,pixel522,pixel523,pixel524,pixel525,pixel526,pixel527,pixel528,pixel529,pixel530,pixel531,pixel532,pixel533,pixel534,pixel535,pixel536,pixel537,pixel538,pixel539,pixel540,pixel541,pixel542,pixel543,pixel544,pixel545,pixel546,pixel547,pixel548,pixel549,pixel550,pixel551,pixel552,pixel553,pixel554,pixel555,pixel556,pixel557,pixel558,pixel559,pixel560,pixel561,pixel562,pixel563,pixel564,pixel565,pixel566,pixel567,pixel568,pixel569,pixel570,pixel571,pixel572,pixel573,pixel574,pixel575,pixel576,pixel577,pixel699,pixel700,pixel701,pixel702,pixel703,pixel704,pixel705,pixel706,pixel707,pixel708,pixel709,pixel710,pixel711,pixel712,pixel713,pixel714,pixel715,pixel716,pixel717,pixel718,pixel719,pixel720,pixel721,pixel722,pixel723,pixel724,pixel725,pixel726
1,0,0,0,128,191,128,128,0,0,0,0,0,0,0,128,255,255,191,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,6,155,253,254,142,198,253,253,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,253,253,174,46,242,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,254,254,45,192,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,128,255,255,255,255,255,128,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,139,253,222,0,0,24,253,253,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,253,222,0,0,61,253,253,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,253,242,83,8,180,253,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,24,163,248,253,253,248,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,191,182,253,253,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,38,67,218,67,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,29,226,170,0,170,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,226,29,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,89,254,254,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,254,222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,254,254,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,254,254,64,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,255,141,0,0,0,0,0,0,0,0,0,0,0,0,226,57,0,0,0,0,0,0,0,0,0,0,29,226,226,29,0,0,0,0,0,0,0,0,0,0,0,0,255,114,0,0,0,0,0,0,0,0,0,86,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,253,253,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,250,252,144,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,222,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,252,243,96,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,253,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,92,250,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,230,91,4,0,0,0,0,0,0,0,5,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,79,254,254,254,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,254,254,254,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,254,254,254,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,198,254,254,254,254,245,233,254,255,254,254,254,254,254,221,128,6,0,0,0,0,0,0,0,0,0,0,0,177,254,254,254,254,254,254,254,254,254,254,254,242,123,24,0,0,0,0,0,0,0,0,0,0,0,0,0,112,254,254,254,254,254,254,254,254,236,197,132,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,232,252,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,245,252,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,0,0,22,174,248,252,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,6,43,119,119,219,253,253,195,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,206,253,220,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,218,253,111,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,9,79,2,0,0,0,0,0,6,227,207,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,172,8,0,0,0,0,0,60,199,190,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,247,148,134,62,62,62,128,235,216,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,57,29,0,0,0,0,0,0,29,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,198,255,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,255,226,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,127,252,252,0,0,0,0,0,0,0,0,108,252,236,37,0,0,0,0,0,0,0,0,0,0,0,0,0,128,253,253,0,0,0,0,0,0,0,101,253,253,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,252,252,36,0,0,0,0,50,164,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,42,231,254,254,114,0,0,0,0,66,254,254,254,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,254,254,219,164,53,6,0,150,254,254,254,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,234,254,254,254,254,174,157,232,254,254,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,30,226,253,253,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,253,253,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,254,253,244,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,112,253,180,2,0,0,0,6,167,208,53,49,240,253,110,0,0,0,0,0,0,0,0,0,0,0,0,0,156,253,137,0,0,0,0,0,9,133,180,244,253,185,14,0,0,0,0,0,0,0,0,0,0,0,0,0,194,254,101,0,0,0,0,0,108,231,255,249,128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,16,230,173,0,0,0,0,0,57,236,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,254,105,0,0,0,0,27,193,230,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,254,107,0,0,5,84,205,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,254,253,161,0,0,0,0,0,0,63,221,253,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,253,249,23,0,0,0,0,2,172,253,242,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,253,253,240,72,0,13,66,169,253,253,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,169,224,253,251,196,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,141,253,254,253,169,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,253,251,253,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,198,166,2,0,0,0,0,0,0,0,0,0,0,130,254,51,0,0,0,0,0,0,0,0,0,0,0,0,198,92,0,0,0,0,0,0,0,0,0,0,123,245,177,2,0,0,0,0,0,0,0,0,0,0,0,0,198,203,7,0,0,0,0,0,0,13,89,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,32,217,254,181,254,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,218,251,117,89,254,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,211,254,106,7,195,239,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,254,254,222,17,0,0,0,0,0,0,0,0,0,0,0,0,44,154,168,97,0,0,0,0,0,0,98,225,254,250,31,0,0,0,0,0,0,0,0,0,0,0,0,14,205,254,254,201,0,0,0,3,105,187,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,82,243,253,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,254,253,203,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,203,253,171,20,0,0,0,0,0,0,0,0,0,0,0,142,255,253,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10,221,233,40,0,0,0,0,0,5,125,250,253,228,30,0,0,0,0,0,0,0,0,0,0,0,0,0,87,254,190,0,0,0,0,9,91,180,254,254,230,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,253,237,42,32,32,97,216,253,254,249,206,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,220,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,255,49,0,0,0,0,0,0,0,0,0
1,0,0,0,0,13,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,84,0,0,0,0,0,0,0,0,0,0,7,204,253,253,253,253,253,253,253,253,253,253,253,253,253,207,87,1,0,0,0,0,0,0,0,0,0,0,0,16,147,253,253,253,253,253,253,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,152,252,253,50,50,50,82,203,253,252,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,253,255,172,52,132,255,253,255,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,172,253,252,253,252,253,252,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,8,246,254,253,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,253,254,230,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,253,254,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,197,92,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,166,202,202,202,202,202,202,225,254,254,254,189,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,254,254,254,254,254,254,254,254,254,244,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,254,254,254,254,254,254,254,254,213,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,253,253,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,253,185,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,251,228,128,0,0,0,0,0,0,0,0,0,0,0,0,0,79,197,255,76,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,61,199,2,0,24,226,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,181,0,0,149,220,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,244,7,77,246,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,225,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,253,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,225,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,254,155,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,10,121,254,173,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,254,239,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,205,254,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,218,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,44,9,0,0,0,0,0,0,185,253,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,220,139,9,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,184,252,252,252,252,252,198,39,0,0,0,0,0,186,252,113,0,0,0,0,0,0,0,0,0,0,0,0,20,165,220,185,185,101,22,0,0,0,0,0,0,186,220,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,141,240,252,236,112,50,158,252,252,252,253,252,252,252,252,253,252,252,252,173,0,0,0,0,0,0,0,0,255,253,253,84,0,0,147,253,253,253,255,168,0,0,0,141,241,253,178,63,0,0,0,0,0,0,0,0,253,252,201,19,85,226,249,252,252,252,106,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,57,237,252,252,252,230,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,237,252,252,252,225,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,174,252,252,252,236,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,20,238,254,29,0,0,55,244,195,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,254,219,6,0,0,0,100,254,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,254,116,0,0,0,0,23,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,56,204,254,254,154,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,202,254,254,154,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,242,254,254,155,9,0,0,0,0,0,0,0,0,0,137,255,242,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,249,253,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,253,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,252,226,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,190,151,37,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,254,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,83,9,0,0,3,26,120,126,145,159,254,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,254,206,180,180,189,254,254,254,254,254,212,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,129,154,0,0,0,112,253,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,150,0,0,0,2,168,246,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,222,0,0,0,0,17,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,238,103,0,0,0,185,245,0,0,0,0,0,0
1,0,0,0,0,0,0,0,207,252,252,252,236,0,0,0,0,0,84,139,252,252,128,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,252,236,50,0,0,0,0,0,0,85,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,63,255,253,253,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,169,252,214,106,19,0,0,29,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,252,240,101,0,0,0,4,178,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,250,254,253,216,41,29,179,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,16,172,221,253,219,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,63,63,63,63,63,174,210,253,253,253,175,63,47,0,0,0,0,0,0,0,0,0,0,0,0,0,150,195,253,253,253,253,253,253,253,253,253,253,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,9,199,254,254,254,243,163,44,22,0,0,0,0,0,29,254,254,113,0,0,0,0,0,0,0,0,0,0,0,35,147,250,254,254,254,254,229,197,144,102,102,116,219,254,254,196,0,0,0,0,0,0,0,0,0,0,0,0,0,64,226,254,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,66,137,137,114,239,254,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,254,188,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,169,254,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,192,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,253,46,0,0,0,0,0,0,0,0,0,0,0,0,102,34,0,0,0,0,0,0,0,0,0,0,0,229,253,46,0,0,0,0,0,0,0,0,0,0,0,24,254,170,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,11,173,254,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,252,253,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,253,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,74,217,252,253,186,53,0,0,0,0,0,0,0,0,116,249,252,103,0,0,0,0,0,0,0,0,0,0,0,54,211,254,253,253,227,148,148,104,96,114,148,255,253,253,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,231,252,252,252,253,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,101,252,252,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,240,252,252,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,252,252,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,231,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,39,253,253,253,253,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,253,253,245,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,195,253,253,242,162,162,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,254,253,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,52,0,0,32,189,254,253,227,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,217,240,206,148,226,253,254,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,16,23,23,23,23,10,0,0,0,95,253,253,240,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,213,253,253,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,253,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,42,253,253,209,20,0,0,0,0,0,0,0,0,0,0
0,0,0,6,237,253,244,80,0,0,0,0,0,0,110,246,253,219,98,0,0,0,0,0,0,0,0,0,0,0,0,55,253,253,228,0,0,0,0,0,0,76,220,253,253,51,0,0,0,0,0,0,0,0,0,0,0,0,0,130,253,253,239,121,150,106,106,106,197,248,253,253,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,147,254,254,254,254,254,254,254,254,254,254,254,254,254,247,0,0,0,0,0,0,0,0,0,0,0,0,0,117,200,208,254,254,254,254,254,254,254,254,251,200,68,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,100,246,254,255,254,240,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,4,211,175,12,191,246,94,95,254,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,253,182,203,240,94,0,14,254,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,254,254,195,37,0,0,0,255,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,161,253,253,253,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,234,253,253,251,145,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,2,95,30,254,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,254,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,254,63,0,0,0,0,0,0,0,0,0,0,0,0,0,108,254,121,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,192,253,103,0,0,0,0,0,0,0,0,104,253,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,253,103,0,0,0,0,0,0,0,51,239,219,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,253,226,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,121,253,253,253,65,0,0,0,0,8,199,251,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,253,253,227,10,0,0,0,19,129,253,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,253,253,168,0,0,0,17,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,253,252,171,85,86,85,85,134,198,197,240,252,253,233,130,31,0,0,0,0,0,0,0,0,0,0,0,0,153,252,252,252,253,252,252,252,253,252,252,252,140,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,244,253,253,255,253,253,253,251,225,137,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
